horizon,location,output_type,output_type_id,reference_date,target,target_end_date,value,model_id
2,48,quantile,0.15,2025-02-01,wk inc flu hosp,2025-02-15,2266.0,FluSight-baseline
2,48,quantile,0.2,2025-02-01,wk inc flu hosp,2025-02-15,2346.0,FluSight-baseline
2,48,quantile,0.25,2025-02-01,wk inc flu hosp,2025-02-15,2408.0,FluSight-baseline
2,48,quantile,0.3,2025-02-01,wk inc flu hosp,2025-02-15,2457.0,FluSight-baseline
2,48,quantile,0.35,2025-02-01,wk inc flu hosp,2025-02-15,2498.0,FluSight-baseline
2,48,quantile,0.4,2025-02-01,wk inc flu hosp,2025-02-15,2536.0,FluSight-baseline
2,48,quantile,0.45,2025-02-01,wk inc flu hosp,2025-02-15,2569.0,FluSight-baseline
2,48,quantile,0.5,2025-02-01,wk inc flu hosp,2025-02-15,2597.0,FluSight-baseline
2,48,quantile,0.55,2025-02-01,wk inc flu hosp,2025-02-15,2625.0,FluSight-baseline
2,48,quantile,0.6,2025-02-01,wk inc flu hosp,2025-02-15,2658.0,FluSight-baseline
2,48,quantile,0.65,2025-02-01,wk inc flu hosp,2025-02-15,2697.0,FluSight-baseline
2,48,quantile,0.7,2025-02-01,wk inc flu hosp,2025-02-15,2738.0,FluSight-baseline
2,48,quantile,0.75,2025-02-01,wk inc flu hosp,2025-02-15,2786.0,FluSight-baseline
2,48,quantile,0.8,2025-02-01,wk inc flu hosp,2025-02-15,2849.0,FluSight-baseline
2,48,quantile,0.85,2025-02-01,wk inc flu hosp,2025-02-15,2930.0,FluSight-baseline
2,48,quantile,0.9,2025-02-01,wk inc flu hosp,2025-02-15,3021.0,FluSight-baseline
2,48,quantile,0.95,2025-02-01,wk inc flu hosp,2025-02-15,3159.0,FluSight-baseline
2,48,quantile,0.975,2025-02-01,wk inc flu hosp,2025-02-15,3291.0,FluSight-baseline
2,48,quantile,0.99,2025-02-01,wk inc flu hosp,2025-02-15,3455.0,FluSight-baseline
3,48,quantile,0.01,2025-02-01,wk inc flu hosp,2025-02-22,1635.0,FluSight-baseline
3,48,quantile,0.025,2025-02-01,wk inc flu hosp,2025-02-22,1804.0,FluSight-baseline
3,48,quantile,0.05,2025-02-01,wk inc flu hosp,2025-02-22,1955.0,FluSight-baseline
3,48,quantile,0.1,2025-02-01,wk inc flu hosp,2025-02-22,2112.0,FluSight-baseline
3,48,quantile,0.15,2025-02-01,wk inc flu hosp,2025-02-22,2212.0,FluSight-baseline
3,48,quantile,0.2,2025-02-01,wk inc flu hosp,2025-02-22,2293.0,FluSight-baseline
3,48,quantile,0.25,2025-02-01,wk inc flu hosp,2025-02-22,2361.0,FluSight-baseline
3,48,quantile,0.3,2025-02-01,wk inc flu hosp,2025-02-22,2421.0,FluSight-baseline
3,48,quantile,0.35,2025-02-01,wk inc flu hosp,2025-02-22,2472.0,FluSight-baseline
3,48,quantile,0.4,2025-02-01,wk inc flu hosp,2025-02-22,2517.0,FluSight-baseline
3,48,quantile,0.45,2025-02-01,wk inc flu hosp,2025-02-22,2558.0,FluSight-baseline
3,48,quantile,0.5,2025-02-01,wk inc flu hosp,2025-02-22,2597.0,FluSight-baseline
3,48,quantile,0.55,2025-02-01,wk inc flu hosp,2025-02-22,2636.0,FluSight-baseline
3,48,quantile,0.6,2025-02-01,wk inc flu hosp,2025-02-22,2678.0,FluSight-baseline
3,48,quantile,0.65,2025-02-01,wk inc flu hosp,2025-02-22,2724.0,FluSight-baseline
3,48,quantile,0.7,2025-02-01,wk inc flu hosp,2025-02-22,2774.0,FluSight-baseline
3,48,quantile,0.75,2025-02-01,wk inc flu hosp,2025-02-22,2833.0,FluSight-baseline
3,48,quantile,0.8,2025-02-01,wk inc flu hosp,2025-02-22,2902.0,FluSight-baseline
3,48,quantile,0.85,2025-02-01,wk inc flu hosp,2025-02-22,2984.0,FluSight-baseline
3,48,quantile,0.9,2025-02-01,wk inc flu hosp,2025-02-22,3083.0,FluSight-baseline
3,48,quantile,0.95,2025-02-01,wk inc flu hosp,2025-02-22,3242.0,FluSight-baseline
3,48,quantile,0.975,2025-02-01,wk inc flu hosp,2025-02-22,3389.0,FluSight-baseline
3,48,quantile,0.99,2025-02-01,wk inc flu hosp,2025-02-22,3565.0,FluSight-baseline
0,48,quantile,0.01,2025-02-08,wk inc flu hosp,2025-02-08,3417.0,FluSight-baseline
0,48,quantile,0.025,2025-02-08,wk inc flu hosp,2025-02-08,3734.0,FluSight-baseline
0,48,quantile,0.05,2025-02-08,wk inc flu hosp,2025-02-08,3820.0,FluSight-baseline
0,48,quantile,0.1,2025-02-08,wk inc flu hosp,2025-02-08,3987.0,FluSight-baseline
0,48,quantile,0.15,2025-02-08,wk inc flu hosp,2025-02-08,4073.0,FluSight-baseline
0,48,quantile,0.2,2025-02-08,wk inc flu hosp,2025-02-08,4115.0,FluSight-baseline
0,48,quantile,0.25,2025-02-08,wk inc flu hosp,2025-02-08,4148.0,FluSight-baseline
0,48,quantile,0.3,2025-02-08,wk inc flu hosp,2025-02-08,4186.0,FluSight-baseline
0,48,quantile,0.35,2025-02-08,wk inc flu hosp,2025-02-08,4194.0,FluSight-baseline
0,48,quantile,0.4,2025-02-08,wk inc flu hosp,2025-02-08,4202.0,FluSight-baseline
0,48,quantile,0.45,2025-02-08,wk inc flu hosp,2025-02-08,4208.0,FluSight-baseline
0,48,quantile,0.5,2025-02-08,wk inc flu hosp,2025-02-08,4216.0,FluSight-baseline
0,48,quantile,0.55,2025-02-08,wk inc flu hosp,2025-02-08,4224.0,FluSight-baseline
0,48,quantile,0.6,2025-02-08,wk inc flu hosp,2025-02-08,4230.0,FluSight-baseline
0,48,quantile,0.65,2025-02-08,wk inc flu hosp,2025-02-08,4238.0,FluSight-baseline
0,48,quantile,0.7,2025-02-08,wk inc flu hosp,2025-02-08,4246.0,FluSight-baseline
0,48,quantile,0.75,2025-02-08,wk inc flu hosp,2025-02-08,4284.0,FluSight-baseline
0,48,quantile,0.8,2025-02-08,wk inc flu hosp,2025-02-08,4317.0,FluSight-baseline
0,48,quantile,0.85,2025-02-08,wk inc flu hosp,2025-02-08,4359.0,FluSight-baseline
0,48,quantile,0.9,2025-02-08,wk inc flu hosp,2025-02-08,4445.0,FluSight-baseline
0,48,quantile,0.95,2025-02-08,wk inc flu hosp,2025-02-08,4612.0,FluSight-baseline
0,48,quantile,0.975,2025-02-08,wk inc flu hosp,2025-02-08,4698.0,FluSight-baseline
0,48,quantile,0.99,2025-02-08,wk inc flu hosp,2025-02-08,5015.0,FluSight-baseline
1,48,quantile,0.01,2025-02-08,wk inc flu hosp,2025-02-15,3299.0,FluSight-baseline
1,48,quantile,0.025,2025-02-08,wk inc flu hosp,2025-02-15,3477.0,FluSight-baseline
1,48,quantile,0.05,2025-02-08,wk inc flu hosp,2025-02-15,3689.0,FluSight-baseline
1,48,quantile,0.1,2025-02-08,wk inc flu hosp,2025-02-15,3828.0,FluSight-baseline
1,48,quantile,0.15,2025-02-08,wk inc flu hosp,2025-02-15,3944.0,FluSight-baseline
1,48,quantile,0.2,2025-02-08,wk inc flu hosp,2025-02-15,4025.0,FluSight-baseline
1,48,quantile,0.25,2025-02-08,wk inc flu hosp,2025-02-15,4076.0,FluSight-baseline
1,48,quantile,0.3,2025-02-08,wk inc flu hosp,2025-02-15,4114.0,FluSight-baseline
1,48,quantile,0.35,2025-02-08,wk inc flu hosp,2025-02-15,4148.0,FluSight-baseline
1,48,quantile,0.4,2025-02-08,wk inc flu hosp,2025-02-15,4180.0,FluSight-baseline
1,48,quantile,0.45,2025-02-08,wk inc flu hosp,2025-02-15,4200.0,FluSight-baseline
1,48,quantile,0.5,2025-02-08,wk inc flu hosp,2025-02-15,4216.0,FluSight-baseline
1,48,quantile,0.55,2025-02-08,wk inc flu hosp,2025-02-15,4232.0,FluSight-baseline
1,48,quantile,0.6,2025-02-08,wk inc flu hosp,2025-02-15,4252.0,FluSight-baseline
1,48,quantile,0.65,2025-02-08,wk inc flu hosp,2025-02-15,4284.0,FluSight-baseline
1,48,quantile,0.7,2025-02-08,wk inc flu hosp,2025-02-15,4319.0,FluSight-baseline
1,48,quantile,0.75,2025-02-08,wk inc flu hosp,2025-02-15,4357.0,FluSight-baseline
1,48,quantile,0.8,2025-02-08,wk inc flu hosp,2025-02-15,4408.0,FluSight-baseline
1,48,quantile,0.85,2025-02-08,wk inc flu hosp,2025-02-15,4488.0,FluSight-baseline
1,48,quantile,0.9,2025-02-08,wk inc flu hosp,2025-02-15,4604.0,FluSight-baseline
1,48,quantile,0.95,2025-02-08,wk inc flu hosp,2025-02-15,4743.0,FluSight-baseline
1,48,quantile,0.975,2025-02-08,wk inc flu hosp,2025-02-15,4954.0,FluSight-baseline
1,48,quantile,0.99,2025-02-08,wk inc flu hosp,2025-02-15,5130.0,FluSight-baseline
2,48,quantile,0.01,2025-02-08,wk inc flu hosp,2025-02-22,3174.0,FluSight-baseline
2,48,quantile,0.025,2025-02-08,wk inc flu hosp,2025-02-22,3357.0,FluSight-baseline
2,48,quantile,0.05,2025-02-08,wk inc flu hosp,2025-02-22,3544.0,FluSight-baseline
2,48,quantile,0.1,2025-02-08,wk inc flu hosp,2025-02-22,3742.0,FluSight-baseline
2,48,quantile,0.15,2025-02-08,wk inc flu hosp,2025-02-22,3849.0,FluSight-baseline
2,48,quantile,0.2,2025-02-08,wk inc flu hosp,2025-02-22,3942.0,FluSight-baseline
2,48,quantile,0.25,2025-02-08,wk inc flu hosp,2025-02-22,4013.0,FluSight-baseline
2,48,quantile,0.3,2025-02-08,wk inc flu hosp,2025-02-22,4066.0,FluSight-baseline
2,48,quantile,0.35,2025-02-08,wk inc flu hosp,2025-02-22,4112.0,FluSight-baseline
2,48,quantile,0.4,2025-02-08,wk inc flu hosp,2025-02-22,4151.0,FluSight-baseline
2,48,quantile,0.45,2025-02-08,wk inc flu hosp,2025-02-22,4187.0,FluSight-baseline
2,48,quantile,0.5,2025-02-08,wk inc flu hosp,2025-02-22,4216.0,FluSight-baseline
2,48,quantile,0.55,2025-02-08,wk inc flu hosp,2025-02-22,4246.0,FluSight-baseline
2,48,quantile,0.6,2025-02-08,wk inc flu hosp,2025-02-22,4281.0,FluSight-baseline
2,48,quantile,0.65,2025-02-08,wk inc flu hosp,2025-02-22,4321.0,FluSight-baseline
2,48,quantile,0.7,2025-02-08,wk inc flu hosp,2025-02-22,4366.0,FluSight-baseline
2,48,quantile,0.75,2025-02-08,wk inc flu hosp,2025-02-22,4421.0,FluSight-baseline
2,48,quantile,0.8,2025-02-08,wk inc flu hosp,2025-02-22,4491.0,FluSight-baseline
2,48,quantile,0.85,2025-02-08,wk inc flu hosp,2025-02-22,4583.0,FluSight-baseline
2,48,quantile,0.9,2025-02-08,wk inc flu hosp,2025-02-22,4689.0,FluSight-baseline
2,48,quantile,0.95,2025-02-08,wk inc flu hosp,2025-02-22,4882.0,FluSight-baseline
2,48,quantile,0.975,2025-02-08,wk inc flu hosp,2025-02-22,5070.0,FluSight-baseline
2,48,quantile,0.99,2025-02-08,wk inc flu hosp,2025-02-22,5240.0,FluSight-baseline
3,48,quantile,0.01,2025-02-08,wk inc flu hosp,2025-03-01,3045.0,FluSight-baseline
3,48,quantile,0.025,2025-02-08,wk inc flu hosp,2025-03-01,3257.0,FluSight-baseline
3,48,quantile,0.05,2025-02-08,wk inc flu hosp,2025-03-01,3442.0,FluSight-baseline
3,48,quantile,0.1,2025-02-08,wk inc flu hosp,2025-03-01,3655.0,FluSight-baseline
3,48,quantile,0.15,2025-02-08,wk inc flu hosp,2025-03-01,3781.0,FluSight-baseline
3,48,quantile,0.2,2025-02-08,wk inc flu hosp,2025-03-01,3876.0,FluSight-baseline
3,48,quantile,0.25,2025-02-08,wk inc flu hosp,2025-03-01,3958.0,FluSight-baseline
3,48,quantile,0.3,2025-02-08,wk inc flu hosp,2025-03-01,4025.0,FluSight-baseline
3,48,quantile,0.35,2025-02-08,wk inc flu hosp,2025-03-01,4081.0,FluSight-baseline
3,48,quantile,0.4,2025-02-08,wk inc flu hosp,2025-03-01,4129.0,FluSight-baseline
3,48,quantile,0.45,2025-02-08,wk inc flu hosp,2025-03-01,4174.0,FluSight-baseline
3,48,quantile,0.5,2025-02-08,wk inc flu hosp,2025-03-01,4216.0,FluSight-baseline
3,48,quantile,0.55,2025-02-08,wk inc flu hosp,2025-03-01,4257.0,FluSight-baseline
3,48,quantile,0.6,2025-02-08,wk inc flu hosp,2025-03-01,4302.0,FluSight-baseline
3,48,quantile,0.65,2025-02-08,wk inc flu hosp,2025-03-01,4351.0,FluSight-baseline
3,48,quantile,0.7,2025-02-08,wk inc flu hosp,2025-03-01,4407.0,FluSight-baseline
3,48,quantile,0.75,2025-02-08,wk inc flu hosp,2025-03-01,4473.0,FluSight-baseline
3,48,quantile,0.8,2025-02-08,wk inc flu hosp,2025-03-01,4552.0,FluSight-baseline
3,48,quantile,0.85,2025-02-08,wk inc flu hosp,2025-03-01,4645.0,FluSight-baseline
3,48,quantile,0.9,2025-02-08,wk inc flu hosp,2025-03-01,4771.0,FluSight-baseline
3,48,quantile,0.95,2025-02-08,wk inc flu hosp,2025-03-01,4985.0,FluSight-baseline
3,48,quantile,0.975,2025-02-08,wk inc flu hosp,2025-03-01,5166.0,FluSight-baseline
3,48,quantile,0.99,2025-02-08,wk inc flu hosp,2025-03-01,5377.0,FluSight-baseline
0,48,quantile,0.01,2025-02-15,wk inc flu hosp,2025-02-15,3099.0,FluSight-baseline
0,48,quantile,0.025,2025-02-15,wk inc flu hosp,2025-02-15,3424.0,FluSight-baseline
0,48,quantile,0.05,2025-02-15,wk inc flu hosp,2025-02-15,3522.0,FluSight-baseline
0,48,quantile,0.1,2025-02-15,wk inc flu hosp,2025-02-15,3691.0,FluSight-baseline
0,48,quantile,0.15,2025-02-15,wk inc flu hosp,2025-02-15,3782.0,FluSight-baseline
0,48,quantile,0.2,2025-02-15,wk inc flu hosp,2025-02-15,3825.0,FluSight-baseline
0,48,quantile,0.25,2025-02-15,wk inc flu hosp,2025-02-15,3856.0,FluSight-baseline
0,48,quantile,0.3,2025-02-15,wk inc flu hosp,2025-02-15,3897.0,FluSight-baseline
0,48,quantile,0.35,2025-02-15,wk inc flu hosp,2025-02-15,3905.0,FluSight-baseline
0,48,quantile,0.4,2025-02-15,wk inc flu hosp,2025-02-15,3914.0,FluSight-baseline
0,48,quantile,0.45,2025-02-15,wk inc flu hosp,2025-02-15,3920.0,FluSight-baseline
0,48,quantile,0.5,2025-02-15,wk inc flu hosp,2025-02-15,3928.0,FluSight-baseline
0,48,quantile,0.55,2025-02-15,wk inc flu hosp,2025-02-15,3936.0,FluSight-baseline
0,48,quantile,0.6,2025-02-15,wk inc flu hosp,2025-02-15,3942.0,FluSight-baseline
0,48,quantile,0.65,2025-02-15,wk inc flu hosp,2025-02-15,3951.0,FluSight-baseline
0,48,quantile,0.7,2025-02-15,wk inc flu hosp,2025-02-15,3959.0,FluSight-baseline
0,48,quantile,0.75,2025-02-15,wk inc flu hosp,2025-02-15,4000.0,FluSight-baseline
0,48,quantile,0.8,2025-02-15,wk inc flu hosp,2025-02-15,4031.0,FluSight-baseline
0,48,quantile,0.85,2025-02-15,wk inc flu hosp,2025-02-15,4074.0,FluSight-baseline
0,48,quantile,0.9,2025-02-15,wk inc flu hosp,2025-02-15,4165.0,FluSight-baseline
0,48,quantile,0.95,2025-02-15,wk inc flu hosp,2025-02-15,4334.0,FluSight-baseline
0,48,quantile,0.975,2025-02-15,wk inc flu hosp,2025-02-15,4432.0,FluSight-baseline
0,48,quantile,0.99,2025-02-15,wk inc flu hosp,2025-02-15,4757.0,FluSight-baseline
1,48,quantile,0.01,2025-02-15,wk inc flu hosp,2025-02-22,2937.0,FluSight-baseline
1,48,quantile,0.025,2025-02-15,wk inc flu hosp,2025-02-22,3156.0,FluSight-baseline
1,48,quantile,0.05,2025-02-15,wk inc flu hosp,2025-02-22,3363.0,FluSight-baseline
1,48,quantile,0.1,2025-02-15,wk inc flu hosp,2025-02-22,3525.0,FluSight-baseline
1,48,quantile,0.15,2025-02-15,wk inc flu hosp,2025-02-22,3640.0,FluSight-baseline
1,48,quantile,0.2,2025-02-15,wk inc flu hosp,2025-02-22,3728.0,FluSight-baseline
1,48,quantile,0.25,2025-02-15,wk inc flu hosp,2025-02-22,3782.0,FluSight-baseline
1,48,quantile,0.3,2025-02-15,wk inc flu hosp,2025-02-22,3822.0,FluSight-baseline
1,48,quantile,0.35,2025-02-15,wk inc flu hosp,2025-02-22,3859.0,FluSight-baseline
1,48,quantile,0.4,2025-02-15,wk inc flu hosp,2025-02-22,3891.0,FluSight-baseline
1,48,quantile,0.45,2025-02-15,wk inc flu hosp,2025-02-22,3912.0,FluSight-baseline
1,48,quantile,0.5,2025-02-15,wk inc flu hosp,2025-02-22,3928.0,FluSight-baseline
1,48,quantile,0.55,2025-02-15,wk inc flu hosp,2025-02-22,3945.0,FluSight-baseline
1,48,quantile,0.6,2025-02-15,wk inc flu hosp,2025-02-22,3965.0,FluSight-baseline
1,48,quantile,0.65,2025-02-15,wk inc flu hosp,2025-02-22,3998.0,FluSight-baseline
1,48,quantile,0.7,2025-02-15,wk inc flu hosp,2025-02-22,4034.0,FluSight-baseline
1,48,quantile,0.75,2025-02-15,wk inc flu hosp,2025-02-22,4074.0,FluSight-baseline
1,48,quantile,0.8,2025-02-15,wk inc flu hosp,2025-02-22,4128.0,FluSight-baseline
1,48,quantile,0.85,2025-02-15,wk inc flu hosp,2025-02-22,4214.0,FluSight-baseline
1,48,quantile,0.9,2025-02-15,wk inc flu hosp,2025-02-22,4329.0,FluSight-baseline
1,48,quantile,0.95,2025-02-15,wk inc flu hosp,2025-02-22,4493.0,FluSight-baseline
1,48,quantile,0.975,2025-02-15,wk inc flu hosp,2025-02-22,4703.0,FluSight-baseline
1,48,quantile,0.99,2025-02-15,wk inc flu hosp,2025-02-22,4916.0,FluSight-baseline
2,48,quantile,0.01,2025-02-15,wk inc flu hosp,2025-03-01,2766.0,FluSight-baseline
2,48,quantile,0.025,2025-02-15,wk inc flu hosp,2025-03-01,3019.0,FluSight-baseline
2,48,quantile,0.05,2025-02-15,wk inc flu hosp,2025-03-01,3220.0,FluSight-baseline
2,48,quantile,0.1,2025-02-15,wk inc flu hosp,2025-03-01,3429.0,FluSight-baseline
2,48,quantile,0.15,2025-02-15,wk inc flu hosp,2025-03-01,3542.0,FluSight-baseline
2,48,quantile,0.2,2025-02-15,wk inc flu hosp,2025-03-01,3638.0,FluSight-baseline
2,48,quantile,0.25,2025-02-15,wk inc flu hosp,2025-03-01,3714.0,FluSight-baseline
2,48,quantile,0.3,2025-02-15,wk inc flu hosp,2025-03-01,3774.0,FluSight-baseline
2,48,quantile,0.35,2025-02-15,wk inc flu hosp,2025-03-01,3820.0,FluSight-baseline
2,48,quantile,0.4,2025-02-15,wk inc flu hosp,2025-03-01,3861.0,FluSight-baseline
2,48,quantile,0.45,2025-02-15,wk inc flu hosp,2025-03-01,3899.0,FluSight-baseline
2,48,quantile,0.5,2025-02-15,wk inc flu hosp,2025-03-01,3928.0,FluSight-baseline
2,48,quantile,0.55,2025-02-15,wk inc flu hosp,2025-03-01,3958.0,FluSight-baseline
2,48,quantile,0.6,2025-02-15,wk inc flu hosp,2025-03-01,3995.0,FluSight-baseline
2,48,quantile,0.65,2025-02-15,wk inc flu hosp,2025-03-01,4037.0,FluSight-baseline
2,48,quantile,0.7,2025-02-15,wk inc flu hosp,2025-03-01,4083.0,FluSight-baseline
2,48,quantile,0.75,2025-02-15,wk inc flu hosp,2025-03-01,4142.0,FluSight-baseline
2,48,quantile,0.8,2025-02-15,wk inc flu hosp,2025-03-01,4216.0,FluSight-baseline
2,48,quantile,0.85,2025-02-15,wk inc flu hosp,2025-03-01,4310.0,FluSight-baseline
2,48,quantile,0.9,2025-02-15,wk inc flu hosp,2025-03-01,4425.0,FluSight-baseline
2,48,quantile,0.95,2025-02-15,wk inc flu hosp,2025-03-01,4640.0,FluSight-baseline
2,48,quantile,0.975,2025-02-15,wk inc flu hosp,2025-03-01,4836.0,FluSight-baseline
2,48,quantile,0.99,2025-02-15,wk inc flu hosp,2025-03-01,5090.0,FluSight-baseline
3,48,quantile,0.01,2025-02-15,wk inc flu hosp,2025-03-08,2632.0,FluSight-baseline
3,48,quantile,0.025,2025-02-15,wk inc flu hosp,2025-03-08,2898.0,FluSight-baseline
3,48,quantile,0.05,2025-02-15,wk inc flu hosp,2025-03-08,3113.0,FluSight-baseline
3,48,quantile,0.1,2025-02-15,wk inc flu hosp,2025-03-08,3342.0,FluSight-baseline
3,48,quantile,0.15,2025-02-15,wk inc flu hosp,2025-03-08,3475.0,FluSight-baseline
3,48,quantile,0.2,2025-02-15,wk inc flu hosp,2025-03-08,3573.0,FluSight-baseline
3,48,quantile,0.25,2025-02-15,wk inc flu hosp,2025-03-08,3657.0,FluSight-baseline
3,48,quantile,0.3,2025-02-15,wk inc flu hosp,2025-03-08,3728.0,FluSight-baseline
3,48,quantile,0.35,2025-02-15,wk inc flu hosp,2025-03-08,3786.0,FluSight-baseline
3,48,quantile,0.4,2025-02-15,wk inc flu hosp,2025-03-08,3837.0,FluSight-baseline
3,48,quantile,0.45,2025-02-15,wk inc flu hosp,2025-03-08,3885.0,FluSight-baseline
3,48,quantile,0.5,2025-02-15,wk inc flu hosp,2025-03-08,3928.0,FluSight-baseline
3,48,quantile,0.55,2025-02-15,wk inc flu hosp,2025-03-08,3970.0,FluSight-baseline
3,48,quantile,0.6,2025-02-15,wk inc flu hosp,2025-03-08,4017.0,FluSight-baseline
3,48,quantile,0.65,2025-02-15,wk inc flu hosp,2025-03-08,4068.0,FluSight-baseline
3,48,quantile,0.7,2025-02-15,wk inc flu hosp,2025-03-08,4127.0,FluSight-baseline
3,48,quantile,0.75,2025-02-15,wk inc flu hosp,2025-03-08,4197.0,FluSight-baseline
3,48,quantile,0.8,2025-02-15,wk inc flu hosp,2025-03-08,4279.0,FluSight-baseline
3,48,quantile,0.85,2025-02-15,wk inc flu hosp,2025-03-08,4378.0,FluSight-baseline
3,48,quantile,0.9,2025-02-15,wk inc flu hosp,2025-03-08,4513.0,FluSight-baseline
3,48,quantile,0.95,2025-02-15,wk inc flu hosp,2025-03-08,4746.0,FluSight-baseline
3,48,quantile,0.975,2025-02-15,wk inc flu hosp,2025-03-08,4954.0,FluSight-baseline
3,48,quantile,0.99,2025-02-15,wk inc flu hosp,2025-03-08,5203.0,FluSight-baseline
0,48,quantile,0.01,2025-02-22,wk inc flu hosp,2025-02-22,1373.0,FluSight-baseline
0,48,quantile,0.025,2025-02-22,wk inc flu hosp,2025-02-22,1663.0,FluSight-baseline
0,48,quantile,0.05,2025-02-22,wk inc flu hosp,2025-02-22,1814.0,FluSight-baseline
0,48,quantile,0.1,2025-02-22,wk inc flu hosp,2025-02-22,1998.0,FluSight-baseline
0,48,quantile,0.15,2025-02-22,wk inc flu hosp,2025-02-22,2093.0,FluSight-baseline
0,48,quantile,0.2,2025-02-22,wk inc flu hosp,2025-02-22,2139.0,FluSight-baseline
0,48,quantile,0.25,2025-02-22,wk inc flu hosp,2025-02-22,2168.0,FluSight-baseline
0,48,quantile,0.3,2025-02-22,wk inc flu hosp,2025-02-22,2211.0,FluSight-baseline
0,48,quantile,0.35,2025-02-22,wk inc flu hosp,2025-02-22,2221.0,FluSight-baseline
0,48,quantile,0.4,2025-02-22,wk inc flu hosp,2025-02-22,2229.0,FluSight-baseline
0,48,quantile,0.45,2025-02-22,wk inc flu hosp,2025-02-22,2236.0,FluSight-baseline
0,48,quantile,0.5,2025-02-22,wk inc flu hosp,2025-02-22,2244.0,FluSight-baseline
0,48,quantile,0.55,2025-02-22,wk inc flu hosp,2025-02-22,2252.0,FluSight-baseline
0,48,quantile,0.6,2025-02-22,wk inc flu hosp,2025-02-22,2259.0,FluSight-baseline
0,48,quantile,0.65,2025-02-22,wk inc flu hosp,2025-02-22,2267.0,FluSight-baseline
0,48,quantile,0.7,2025-02-22,wk inc flu hosp,2025-02-22,2277.0,FluSight-baseline
0,48,quantile,0.75,2025-02-22,wk inc flu hosp,2025-02-22,2320.0,FluSight-baseline
0,48,quantile,0.8,2025-02-22,wk inc flu hosp,2025-02-22,2349.0,FluSight-baseline
0,48,quantile,0.85,2025-02-22,wk inc flu hosp,2025-02-22,2395.0,FluSight-baseline
0,48,quantile,0.9,2025-02-22,wk inc flu hosp,2025-02-22,2490.0,FluSight-baseline
0,48,quantile,0.95,2025-02-22,wk inc flu hosp,2025-02-22,2674.0,FluSight-baseline
0,48,quantile,0.975,2025-02-22,wk inc flu hosp,2025-02-22,2825.0,FluSight-baseline
0,48,quantile,0.99,2025-02-22,wk inc flu hosp,2025-02-22,3115.0,FluSight-baseline
1,48,quantile,0.01,2025-02-22,wk inc flu hosp,2025-03-01,874.0,FluSight-baseline
1,48,quantile,0.025,2025-02-22,wk inc flu hosp,2025-03-01,1368.0,FluSight-baseline
1,48,quantile,0.05,2025-02-22,wk inc flu hosp,2025-03-01,1633.0,FluSight-baseline
1,48,quantile,0.1,2025-02-22,wk inc flu hosp,2025-03-01,1824.0,FluSight-baseline
1,48,quantile,0.15,2025-02-22,wk inc flu hosp,2025-03-01,1942.0,FluSight-baseline
1,48,quantile,0.2,2025-02-22,wk inc flu hosp,2025-03-01,2036.0,FluSight-baseline
1,48,quantile,0.25,2025-02-22,wk inc flu hosp,2025-03-01,2096.0,FluSight-baseline
1,48,quantile,0.3,2025-02-22,wk inc flu hosp,2025-03-01,2137.0,FluSight-baseline
1,48,quantile,0.35,2025-02-22,wk inc flu hosp,2025-03-01,2172.0,FluSight-baseline
1,48,quantile,0.4,2025-02-22,wk inc flu hosp,2025-03-01,2206.0,FluSight-baseline
1,48,quantile,0.45,2025-02-22,wk inc flu hosp,2025-03-01,2227.0,FluSight-baseline
1,48,quantile,0.5,2025-02-22,wk inc flu hosp,2025-03-01,2244.0,FluSight-baseline
1,48,quantile,0.55,2025-02-22,wk inc flu hosp,2025-03-01,2261.0,FluSight-baseline
1,48,quantile,0.6,2025-02-22,wk inc flu hosp,2025-03-01,2282.0,FluSight-baseline
1,48,quantile,0.65,2025-02-22,wk inc flu hosp,2025-03-01,2316.0,FluSight-baseline
1,48,quantile,0.7,2025-02-22,wk inc flu hosp,2025-03-01,2353.0,FluSight-baseline
1,48,quantile,0.75,2025-02-22,wk inc flu hosp,2025-03-01,2394.0,FluSight-baseline
1,48,quantile,0.8,2025-02-22,wk inc flu hosp,2025-03-01,2452.0,FluSight-baseline
1,48,quantile,0.85,2025-02-22,wk inc flu hosp,2025-03-01,2548.0,FluSight-baseline
1,48,quantile,0.9,2025-02-22,wk inc flu hosp,2025-03-01,2666.0,FluSight-baseline
1,48,quantile,0.95,2025-02-22,wk inc flu hosp,2025-03-01,2854.0,FluSight-baseline
1,48,quantile,0.975,2025-02-22,wk inc flu hosp,2025-03-01,3117.0,FluSight-baseline
1,48,quantile,0.99,2025-02-22,wk inc flu hosp,2025-03-01,3609.0,FluSight-baseline
